"","id","X","MAXAvg","MINAvg","RainAvg","Date","Time","RunDate","Metabolites.Conc","RankProp","Sex","Group.1","Coping","SWDIgr","Strg","Deg"
"163","ed",163,30.15,8.6,0,"2019-01-21","08:00:00","6-Dec",117.1540009,0.53311399,"M","K",1.397230177,0.675142588578924,0.620944282837324,2
"164","ed",164,27.6,13.75,7.05,"2018-12-07","09:39:00","22-Nov",123.1044666,0.53311399,"M","K",1.397230177,0.675142588578924,0.620944282837324,2
"165","ed",165,31.8,15.35,1.5,"2018-09-08","08:25:00","16-Nov",110.2904803,0.53311399,"M","K",1.397230177,0.675142588578924,0.620944282837324,2
"166","ed",166,28.83,14.05,0.381,"2018-09-03","08:38:00","15-Nov",212.6304801,0.53311399,"M","K",1.397230177,0.675142588578924,0.620944282837324,2
"167","ev",167,33.85,9.5,0,"2019-03-18","09:14:00","13-Dec",73.55268033,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"168","ev",168,30.1,15.9,0,"2018-09-04","10:35:00","11-Dec",135.8771495,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"169","ev",169,28,14.55,0,"2018-10-23","08:46:00","9-Dec",97.43961857,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"170","ev",170,35.05,11.85,0,"2019-03-27","10:22:00","13-Dec",195.3540439,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"171","ev",171,29.2,13.2,0,"2019-01-10","10:00:00","7-Dec",98.01400112,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"172","ev",172,28.25,14.45,0,"2019-02-28","11:56:00","14-Dec",116.0276167,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"173","ev",173,32.2,7.75,0,"2019-03-14","09:40:00","13-Dec",245.8255363,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"174","ev",174,27.6,13.75,7.05,"2018-12-07","08:26:00","8-Dec",95.0227625,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"175","ev",175,30.45,9.8,0,"2019-01-23","10:00:00","15-Dec",106.7672464,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"176","ev",176,28.135,10.52,0,"2018-08-16","12:05:00","12-Dec",80.12612529,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"177","ev",177,25.5,17.8,0,"2018-12-10","08:26:00","8-Dec",177.662894,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"178","ev",178,29.43,13.095,0.508,"2018-08-21","11:04:00","12-Dec",121.7439275,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"179","ev",179,30.7,10.25,0,"2019-02-16","10:13:00","14-Dec",123.2661792,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"180","ev",180,27.8,10.9,0,"2018-12-20","10:01:00","8-Dec",163.1272995,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"181","ev",181,28.35,8.65,0,"2018-12-28","07:56:00","8-Dec",107.5302102,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"182","ev",182,30.75,15.2,8.5,"2018-11-05","08:00:00","9-Dec",172.1894203,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"183","ev",183,27.9,12.65,0,"2018-11-28","09:18:00","10-Dec",186.2136368,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"184","ev",184,28.095,12.04,0,"2018-08-08","07:21:00","12-Dec",89.7623082,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"185","ev",185,30.6,8.2,0,"2019-01-20","08:37:00","6-Dec",181.1452524,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"186","ev",186,28.25,13.7,6.6,"2018-12-13","08:51:00","8-Dec",108.6736526,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"187","ev",187,30.6,15.8,1.5,"2018-09-07","10:30:00","11-Dec",354.6842838,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"188","ev",188,31.55,8.5,0,"2019-02-13","11:12:00","14-Dec",159.2479202,0.730296743,"F","K",NA,1.86211764730261,48.0598600556678,9
"189","gv",189,27.35,12.2,0.95,"2018-11-22","07:45:00","15-Nov",140.3271221,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"190","gv",190,28.25,8.65,0,"2018-12-27","09:00:00","4-Dec",83.70471296,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"191","gv",191,30.45,9.8,0,"2019-01-23","10:08:00","4-Sep",135.2767296,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"192","gv",192,27.9,12.65,0,"2018-11-28","09:13:00","22-Nov",66.97070466,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"193","gv",193,31.55,14.35,0,"2018-09-20","07:58:00","17-Nov",186.5124953,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"194","gv",194,27.85,12.1,0,"2018-11-26","07:40:00","15-Nov",129.5366954,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"195","gv",195,29.045,12.68,0,"2018-08-23","07:38:00","16-Nov",46.31768026,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"196","gv",196,34,9.05,0,"2019-03-25","08:40:00","11-Nov",150.993664,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"197","gv",197,30.1,16.5,0.5,"2018-10-11","08:16:00","19-Nov",88.85424048,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"198","gv",198,25.75,13.6,4.15,"2019-01-06","08:40:00","7-Dec",45.89833545,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"199","gv",199,28.75,9.05,0,"2019-01-03","10:11:00","4-Dec",81.43709412,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"200","gv",200,30.15,8.8,0,"2019-02-15","11:59:00","8-Nov",195.5332136,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"201","gv",201,30.6,15.8,1.5,"2018-09-07","08:45:00","16-Nov",48.51887705,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"202","gv",202,28.605,11.83,0,"2019-01-17","08:36:00","6-Dec",122.9696914,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"203","gv",203,30.45,9.8,0,"2019-01-23","10:08:00","19-Dec",123.0581761,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"204","gv",204,28.35,11.95,0,"2019-01-09","12:00:00","5-Dec",252.1684017,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"205","gv",205,32.4,7.9,0,"2019-03-03","07:52:00","9-Nov",120.7875218,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"206","gv",206,33.95,8.8,0,"2019-03-19","07:23:00","11-Nov",122.5869381,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"207","gv",207,27.75,15.85,0,"2019-02-27","08:51:00","8-Nov",147.0853081,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"208","gv",208,28.47,11.82,0,"2018-08-18","10:38:00","18-Nov",77.49805749,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"209","gv",209,31.15,13.65,0.127,"2019-04-13","07:44:00","11-Nov",154.8871391,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"210","gv",210,27.6,12.4,0,"2018-12-21","08:54:00","4-Dec",224.9209052,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"211","gv",211,26.75,17.4,4.55,"2018-10-30","08:25:00","19-Nov",31.21535181,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"212","gv",212,30.3,8.6,0,"2019-01-30","08:12:00","8-Oct",101.2904953,0.612372436,"M","S",-0.764303682,1.29210603651446,17.6219761553624,5
"213","gw",213,29.7,8.4,0,"2019-01-29","10:37:00","15-Dec",118.0412724,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"214","gw",214,30.6,15.8,1.5,"2018-09-07","08:20:00","11-Dec",150.2375594,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"215","gw",215,28.1,11.87,0,"2018-08-19","08:19:00","10-Dec",191.953924,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"216","gw",216,27.1,8.6,0,"2018-12-19","07:38:00","8-Dec",211.2738516,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"217","gw",217,31.4,7.35,0,"2019-02-04","09:46:00","14-Dec",111.1612521,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"218","gw",218,28.135,10.52,0,"2018-08-16","09:22:00","10-Dec",136.1144909,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"219","gw",219,31.55,11.75,0,"2018-11-09","09:00:00","9-Dec",77.72965199,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"220","gw",220,29.4,13.35,0,"2018-12-09","08:20:00","8-Dec",110.9912311,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"221","gw",221,31.65,17.35,0,"2018-09-29","09:20:00","10-Dec",486.9625106,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"222","gw",222,32.95,10.75,0,"2019-02-20","08:36:00","19-Dec",174.8070841,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"223","gw",223,28.35,11.95,0,"2019-01-09","08:05:00","7-Dec",62.10274001,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"224","gw",224,31.75,16.3,0,"2018-10-03","10:11:00","10-Dec",24.46324886,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"225","gw",225,27.35,12.4,0,"2018-12-22","09:47:00","8-Dec",140.0373343,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"226","gw",226,30.1,9.75,0,"2019-01-22","08:32:00","6-Dec",107.7482736,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"227","gw",227,31.5,9.35,0,"2019-02-02","09:00:00","14-Dec",119.8847384,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"228","gw",228,26.75,17.4,4.55,"2018-10-30","08:45:00","9-Dec",75.23207386,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"229","gw",229,32.15,13.75,0,"2018-09-18","08:12:00","11-Dec",252.1601142,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"230","gw",230,28,11.2,0,"2018-11-25","09:24:00","9-Dec",115.0616375,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"231","gw",231,25.75,13.6,4.15,"2019-01-06","08:59:00","7-Dec",73.20201366,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"232","gw",232,35.05,11.85,0,"2019-03-27","10:00:00","13-Dec",128.7765524,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"233","gw",233,32.25,13.15,0,"2019-03-30","09:58:00","13-Dec",120.8617162,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"234","gw",234,33.95,8.8,0,"2019-03-19","09:10:00","13-Dec",139.2249688,-0.730296743,"F","K",-0.526813684,1.66340601680128,32.5683300068505,7
"235","id",235,28.25,8.65,0,"2018-12-27","09:25:00","7-Dec",150.9589424,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"236","id",236,31.5,8.05,0,"2019-03-13","08:00:00","13-Dec",112.108808,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"237","id",237,28,15.1,7.45,"2018-10-22","09:46:00","9-Dec",300.1661315,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"238","id",238,28.07,10.28,0,"2018-08-07","09:50:00","12-Dec",80.23209432,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"239","id",239,28.19,13.155,1.524,"2018-09-01","09:00:00","11-Dec",137.3014944,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"240","id",240,32.15,13.75,0,"2018-09-18","08:26:00","11-Dec",82.34423518,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"241","id",241,29.45,11.9,3.55,"2018-12-08","10:54:00","8-Dec",100.7667466,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"242","id",242,30.25,19.85,0,"2018-10-14","10:12:00","10-Dec",65.81338977,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"243","id",243,28.1,11.87,0,"2018-08-19","07:27:00","12-Dec",96.62195591,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"244","id",244,30.15,8.6,0,"2019-01-21","09:24:00","6-Dec",166.429246,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"245","id",245,29.55,10.4,0,"2019-01-25","07:34:00","15-Dec",132.7610367,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"246","id",246,31.6,7.6,0,"2019-03-02","08:20:00","14-Dec",111.9073698,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"247","id",247,31.05,8.2,0,"2019-02-14","09:12:00","14-Dec",97.73682849,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"248","id",248,32.25,13.15,0,"2019-03-30","08:35:00","13-Dec",162.1491721,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"249","id",249,28.2,12.1,0,"2018-12-23","08:38:00","8-Dec",96.22389205,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"250","id",250,33.85,9.5,0,"2019-03-18","09:02:00","13-Dec",117.1172189,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"251","id",251,30.2,16.7,0,"2018-09-26","11:32:00","11-Dec",130.5223604,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"252","id",252,24.3,15.3,0,"2018-10-24","11:42:00","9-Dec",60.14330753,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"253","id",253,29.15,12.6,0,"2018-11-07","10:55:00","9-Dec",223.8051911,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"254","id",254,29.7,8.4,0,"2019-01-29","10:14:00","4-Sep",103.2915998,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"255","id",255,32.9,11,0,"2019-04-01","12:06:00","13-Dec",104.3931033,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"256","id",256,25.75,13.6,4.15,"2019-01-06","07:53:00","7-Dec",239.1231733,1.460593487,"F","K",NA,1.40439842439365,9.72726677153055,5
"257","il",257,29.7,10.65,0,"2019-01-12","10:10:00","7-Dec",338.4227726,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"258","il",258,31.5,9.35,0,"2019-02-02","10:25:00","14-Dec",156.006993,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"259","il",259,29.045,12.68,0,"2018-08-23","10:13:00","12-Dec",128.3935796,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"260","il",260,27.85,12.1,0,"2018-11-26","10:04:00","11-Dec",91.54740156,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"261","il",261,31.5,17.05,0,"2018-09-28","10:15:00","10-Dec",52.22916958,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"262","il",262,30.6,15.8,1.5,"2018-09-07","08:53:00","11-Dec",97.45391624,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"263","il",263,31.55,14.35,0,"2018-09-20","07:53:00","11-Dec",71.34158429,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"264","il",264,28.15,13.6,3.5,"2018-12-06","11:42:00","8-Dec",203.6146084,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"265","il",265,28.47,11.82,0,"2018-08-18","10:16:00","12-Dec",50.13728813,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"266","il",266,24.3,15.3,0,"2018-10-24","07:47:00","9-Dec",88.7051356,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"267","il",267,32.05,8.1,0,"2019-03-11","08:19:00","14-Dec",255.218354,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"268","il",268,29.6,11.75,0,"2018-11-08","08:16:00","9-Dec",61.77598067,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"269","il",269,27.75,15.85,0,"2019-02-27","08:17:00","14-Dec",138.6736991,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"270","il",270,30.45,9.8,0,"2019-01-23","09:57:00","19-Dec",186.9930762,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"271","il",271,31.7,9.5,0,"2019-03-15","08:00:00","13-Dec",169.3149287,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"272","il",272,30.6,8.2,0,"2019-01-20","09:29:00","6-Dec",45.46385024,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"273","il",273,27.9,12.65,0,"2018-11-28","09:13:00","11-Dec",82.78589938,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"274","il",274,28.25,13.7,6.6,"2018-12-13","08:53:00","8-Dec",68.77268677,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"275","il",275,32.05,13.95,0,"2019-02-18","10:49:00","14-Dec",125.9906571,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"276","il",276,32.85,11.25,0,"2019-04-02","08:22:00","15-Dec",108.0019434,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"277","il",277,28.75,9.05,0,"2019-01-03","08:15:00","7-Dec",140.7602217,0.204124145,"F","S",NA,1.42638554205887,20.0198096490818,5
"278","jr",278,24.3,15.3,0,"2018-10-24","07:14:00","19-Nov",102.194019,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"279","jr",279,31.6,11.35,0,"2019-03-16","09:20:00","9-Nov",86.6839495,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"280","jr",280,30.15,8.6,0,"2019-01-21","08:34:00","6-Dec",227.6004347,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"281","jr",281,33.4,13.8,4.5,"2019-03-29","08:59:00","12-Nov",136.9975186,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"282","jr",282,30.15,8.8,0,"2019-02-15","08:00:00","8-Oct",115.3342014,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"283","jr",283,30.1,15.75,0,"2018-09-06","07:30:00","16-Nov",98.38086476,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"284","jr",284,30.15,10.55,0,"2019-01-24","08:34:00","8-Nov",118.0430328,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"285","jr",285,27.35,12.4,0,"2018-12-22","09:51:00","4-Dec",149.5909173,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"286","jr",286,30.425,10.55,7.745,"2018-08-12","07:59:00","17-Nov",97.95165393,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"287","jr",287,27.35,12.2,0.95,"2018-11-22","08:47:00","22-Nov",474.3539955,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"288","jr",288,28.095,12.04,0,"2018-08-08","07:37:00","17-Nov",106.5808297,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"289","jr",289,32.4,7.9,0,"2019-03-03","09:40:00","9-Nov",76.4868065,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"290","jr",290,28,17.05,0,"2018-10-31","09:47:00","21-Nov",120.1791868,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"291","jr",291,29.85,13.4,8.5,"2018-11-06","08:17:00","21-Nov",205.4504269,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"292","jr",292,31.35,8.15,0,"2019-02-03","08:00:00","1-Oct",21.21332276,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"293","jr",293,30.1,16.5,0.5,"2018-10-11","10:05:00","19-Nov",60.64485538,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"294","jr",294,31.75,16.3,0,"2018-10-03","08:28:00","19-Nov",157.7160494,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"295","jr",295,28.25,14.45,0,"2019-02-28","07:53:00","8-Nov",146.8513189,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"296","jr",296,28.75,9.05,0,"2019-01-03","08:19:00","5-Dec",113.8200595,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"297","jr",297,31.3,15.55,0,"2018-09-16","09:17:00","16-Nov",154.2349727,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"298","jr",298,27.6,13.75,7.05,"2018-12-07","09:50:00","22-Nov",80.82743432,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"299","jr",299,28.35,11.95,0,"2019-01-09","09:22:00","5-Dec",58.97923083,-1.06622798,"M","K",-0.764303682,1.57178132339621,33.341731644801,7
"300","ks",300,28.47,11.82,0,"2018-08-18","08:50:00","12-Dec",84.81251992,-0.204124145,"F","S",NA,1.18384088210881,22.9255966848373,4
"301","ks",301,29.43,13.095,0.508,"2018-08-21","07:13:00","12-Dec",74.63866303,-0.204124145,"F","S",NA,1.18384088210881,22.9255966848373,4
"302","ks",302,31.55,14.35,0,"2018-09-20","10:07:00","17-Nov",107.2231054,-0.204124145,"F","S",NA,1.18384088210881,22.9255966848373,4
"303","lb",303,28.215,11.85,1.143,"2018-09-02","11:36:00","16-Nov",106.2753468,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"304","lb",304,26.75,17.4,4.55,"2018-10-30","10:17:00","19-Nov",172.1737323,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"305","lb",305,27.8,10.9,0,"2018-12-20","10:19:00","4-Dec",93.02139233,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"306","lb",306,30.15,8.6,0,"2019-01-21","10:21:00","6-Dec",75.08218756,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"307","lb",307,31.65,17.35,0,"2018-09-29","08:35:00","18-Nov",86.58813804,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"308","lb",308,27.9,12.65,0,"2018-11-28","07:32:00","22-Nov",72.47779862,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"309","lb",309,28.78,10.515,0.127,"2018-08-03","09:54:00","17-Nov",94.66460267,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"310","lb",310,30.75,7.4,0,"2019-01-31","08:10:00","1-Oct",95.09482482,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"311","lb",311,32.95,10.75,0,"2019-02-20","09:50:00","1-Oct",118.5216718,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"312","lb",312,27.35,12.3,0,"2018-11-23","08:40:00","21-Nov",231.2352639,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"313","lb",313,28.75,9.05,0,"2019-01-03","08:24:00","5-Dec",143.8062542,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"314","lb",314,26.25,12.5,1.1,"2019-01-07","07:46:00","5-Dec",134.2183355,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"315","lb",315,33.8,14.85,0,"2018-09-09","07:17:00","16-Nov",120.2377686,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"316","lb",316,31.35,8.15,0,"2019-02-03","08:00:00","8-Nov",25.16859345,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"317","lb",317,30.15,10.55,0,"2019-01-24","07:52:00","8-Oct",119.8684211,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"318","lb",318,32.25,13.15,0,"2019-03-30","10:07:00","12-Nov",102.6904532,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"319","lb",319,30.425,10.55,7.745,"2018-08-12","10:29:00","18-Nov",72.97119341,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"320","lb",320,27.6,12.85,0,"2018-11-27","09:08:00","22-Nov",93.63908872,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"321","lb",321,31.665,13.125,0,"2019-04-12","09:00:00","11-Nov",123.2883675,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"322","lb",322,28.07,10.28,0,"2018-08-07","07:17:00","17-Nov",72.85388127,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"323","lb",323,31.35,8.15,0,"2019-02-03","08:00:00","1-Oct",23.0539499,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"324","lb",324,31.6,11.35,0,"2019-03-16","09:25:00","11-Nov",148.6623476,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"325","lb",325,30.25,19.85,0,"2018-10-14","11:17:00","19-Nov",83.36206896,-0.710818653,"M","K",0.86213312,0.860668622955135,5.621488865134,3
"326","lh",326,31.75,16.3,0,"2018-10-03","08:46:00","11-Dec",345.6641942,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"327","lh",327,28.47,11.82,0,"2018-08-18","11:35:00","12-Dec",111.0700503,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"328","lh",328,31.05,8.2,0,"2019-02-14","10:00:00","14-Dec",186.2565042,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"329","lh",329,31.5,9.35,0,"2019-02-02","08:25:00","14-Dec",160.8188252,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"330","lh",330,30.35,9,0,"2019-01-19","07:41:00","6-Dec",121.532118,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"331","lh",331,30.95,8.65,0,"2019-03-01","08:30:00","10-Dec",121.0614364,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"332","lh",332,29.1,17,0,"2018-10-16","09:52:00","9-Dec",64.32796861,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"333","lh",333,27.9,12.65,0,"2018-11-28","09:00:00","8-Dec",192.8780521,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"334","lh",334,28.9,12.6,3.5,"2018-11-13","09:10:00","9-Dec",102.1495161,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"335","lh",335,32.2,7.75,0,"2019-03-14","08:56:00","13-Dec",144.6866782,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"336","lh",336,26.75,17.4,4.55,"2018-10-30","08:49:00","9-Dec",112.4255143,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"337","lh",337,28.19,13.155,1.524,"2018-09-01","11:28:00","11-Dec",270.8842899,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"338","lh",338,30.45,9.8,0,"2019-01-23","08:50:00","15-Dec",152.6903402,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"339","lh",339,29.815,12.865,0,"2018-08-28","09:20:00","12-Dec",203.8662741,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"340","lh",340,33.4,13.8,4.5,"2019-03-29","08:55:00","13-Dec",121.0462204,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
